trial,min_output_ratio,weight_policy,random_state,n_jobs,verbose,objective,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,group,pred_year,train_years,score,nmae,ficr,n_train,n_val
7,0.15,none,20260709007,-1,-1,regression_l1,1462,0.016974067587297817,24,10,80,0.8498256498743365,0.6225630512398929,0.002984137199005847,1.6350161345067722,0.011319956829133823,kpx_group_1,2024,"2022,2023",0.62507659665652,0.11892201167748503,0.3690752049905251,9784,8778
8,0.1,actual_sqrt,20260709008,-1,-1,regression_l1,1646,0.020399159375836157,128,6,80,0.8184083163781046,0.7571670023772495,0.008184013191028251,1.813990070982558,0.02655337838810678,kpx_group_1,2022,"2023,2024",0.6335780325719766,0.12761822436479692,0.3947742895087504,10498,8664
8,0.1,actual_sqrt,20260709008,-1,-1,regression_l1,1646,0.020399159375836157,128,6,80,0.8184083163781046,0.7571670023772495,0.008184013191028251,1.813990070982558,0.02655337838810678,kpx_group_1,2023,"2022,2024",0.6047121027329907,0.13015618434121168,0.3395803898071931,10405,8757
8,0.1,actual_sqrt,20260709008,-1,-1,regression_l1,1646,0.020399159375836157,128,6,80,0.8184083163781046,0.7571670023772495,0.008184013191028251,1.813990070982558,0.02655337838810678,kpx_group_1,2024,"2022,2023",0.6294927808683277,0.11627059182593241,0.37525615356258774,10925,8778
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,1752,0.024164669649208336,128,8,220,0.746837480789915,0.7155859480834436,0.0004242272287951247,0.006286812157453069,0.15481170942288286,kpx_group_1,2022,"2023,2024",0.6282146917420612,0.1324028578174036,0.3888322413015261,9397,8664
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,1752,0.024164669649208336,128,8,220,0.746837480789915,0.7155859480834436,0.0004242272287951247,0.006286812157453069,0.15481170942288286,kpx_group_1,2023,"2022,2024",0.6024000449433816,0.13303255333114403,0.33783264321790735,9313,8757
9,0.15,actual_sqrt,20260709009,-1,-1,regression_l1,1752,0.024164669649208336,128,8,220,0.746837480789915,0.7155859480834436,0.0004242272287951247,0.006286812157453069,0.15481170942288286,kpx_group_1,2024,"2022,2023",0.629890710671031,0.11878782689431153,0.3785692482363735,9784,8778
10,0.05,none,20260709010,-1,-1,regression_l1,1332,0.020986157222670006,16,6,60,0.8203243664599442,0.966567275750568,0.00041829233208694395,0.004301594923922057,0.001224720576346308,kpx_group_1,2022,"2023,2024",0.6288183833693188,0.12700936606039664,0.3846461327990342,11926,8664
10,0.05,none,20260709010,-1,-1,regression_l1,1332,0.020986157222670006,16,6,60,0.8203243664599442,0.966567275750568,0.00041829233208694395,0.004301594923922057,0.001224720576346308,kpx_group_1,2023,"2022,2024",0.5932651146131178,0.13344973996113974,0.3199799691873753,11818,8757
10,0.05,none,20260709010,-1,-1,regression_l1,1332,0.020986157222670006,16,6,60,0.8203243664599442,0.966567275750568,0.00041829233208694395,0.004301594923922057,0.001224720576346308,kpx_group_1,2024,"2022,2023",0.6224879714329248,0.1179786326638791,0.3629545755297287,12408,8778
11,0.1,actual_sqrt,20260709011,-1,-1,regression_l1,898,0.02482941831993332,96,-1,80,0.7163402888014279,0.6342663393926152,0.00020262202150495633,4.452094789788568,5.3759393687707615e-05,kpx_group_1,2022,"2023,2024",0.6321153339543507,0.1269892121513579,0.39121988006005926,10498,8664
11,0.1,actual_sqrt,20260709011,-1,-1,regression_l1,898,0.02482941831993332,96,-1,80,0.7163402888014279,0.6342663393926152,0.00020262202150495633,4.452094789788568,5.3759393687707615e-05,kpx_group_1,2023,"2022,2024",0.6006989751637908,0.13034910539863023,0.3317470557262118,10405,8757
11,0.1,actual_sqrt,20260709011,-1,-1,regression_l1,898,0.02482941831993332,96,-1,80,0.7163402888014279,0.6342663393926152,0.00020262202150495633,4.452094789788568,5.3759393687707615e-05,kpx_group_1,2024,"2022,2023",0.6280534060538778,0.11660325667675425,0.37271006878450985,10925,8778
12,0.15,actual_sqrt,20260709012,-1,-1,regression_l1,773,0.01779031539008467,48,6,80,0.7080343809296805,0.6457591879076344,0.06780190941043089,0.014278159010752743,0.00191584253365556,kpx_group_1,2022,"2023,2024",0.6274486220523524,0.13298567342566353,0.38788291753036835,9397,8664
12,0.15,actual_sqrt,20260709012,-1,-1,regression_l1,773,0.01779031539008467,48,6,80,0.7080343809296805,0.6457591879076344,0.06780190941043089,0.014278159010752743,0.00191584253365556,kpx_group_1,2023,"2022,2024",0.5984563186421037,0.13389946973033026,0.33081210701453767,9313,8757
12,0.15,actual_sqrt,20260709012,-1,-1,regression_l1,773,0.01779031539008467,48,6,80,0.7080343809296805,0.6457591879076344,0.06780190941043089,0.014278159010752743,0.00191584253365556,kpx_group_1,2024,"2022,2023",0.6244124725025639,0.12022711744182125,0.36905206244694905,9784,8778
13,0.03,metric_x2,20260709013,-1,-1,regression_l1,955,0.025208724080826014,64,10,300,0.7101911777923939,0.7678469486111262,0.055606497789802554,0.23919962586340562,0.008690523510825313,kpx_group_1,2022,"2023,2024",0.6304641871034041,0.12459950802682174,0.38552788223363005,12760,8664
13,0.03,metric_x2,20260709013,-1,-1,regression_l1,955,0.025208724080826014,64,10,300,0.7101911777923939,0.7678469486111262,0.055606497789802554,0.23919962586340562,0.008690523510825313,kpx_group_1,2023,"2022,2024",0.5960470833497651,0.13126948144771527,0.3233636481472455,12674,8757
13,0.03,metric_x2,20260709013,-1,-1,regression_l1,955,0.025208724080826014,64,10,300,0.7101911777923939,0.7678469486111262,0.055606497789802554,0.23919962586340562,0.008690523510825313,kpx_group_1,2024,"2022,2023",0.627576170122432,0.11628657539424639,0.3714389156391104,13270,8778
14,0.05,none,20260709014,-1,-1,regression_l1,1143,0.04453835028851658,64,7,300,0.8795256225882909,0.9493329353885145,0.049483461201084177,0.014192366443974832,0.0009976167541500141,kpx_group_1,2022,"2023,2024",0.6299311332126628,0.12581410787894992,0.38567637430427554,11926,8664
